,5,10,20,50,100,200,500
5,0.983856502,0.981165919,0.986547085,0.952466368,0.984753363,0.983856502,0.833183857
10,0.930044843,0.985650224,0.977578475,0.983856502,0.987443946,0.947982063,0.985650224
15,0.987443946,0.986547085,0.987443946,0.967713004,0.978475336,0.960538117,0.987443946
20,0.988340807,0.986547085,0.982959641,0.982959641,0.880717489,0.983856502,0.967713004
25,0.990134529,0.986547085,0.984753363,0.988340807,0.982959641,0.969506726,0.984753363
35,0.986547085,0.982959641,0.986547085,0.97309417,0.975784753,0.984753363,0.984753363
50,0.990134529,0.983856502,0.985650224,0.986547085,0.983856502,0.982959641,0.981165919
60,0.983856502,0.982959641,0.990134529,0.988340807,0.989237668,0.986547085,0.986547085
